50 	0.6 	2 	16.773067951202393 	16497 	16497 
50 	0.6 	3 	16.80314803123474 	14367 	14080 
50 	0.6 	4 	16.66067385673523 	14711 	14605 
50 	0.6 	5 	15.698217391967773 	15200 	14273 
50 	0.6 	6 	16.03562903404236 	17783 	17616 
50 	0.6 	7 	16.852475881576538 	22153 	21329 
50 	0.6 	8 	16.66260004043579 	14405 	14202 
50 	0.6 	9 	16.78072500228882 	14419 	14366 
50 	0.8 	0 	16.94273805618286 	21206 	17934 
50 	0.8 	1 	16.873419761657715 	14554 	14040 
50 	0.8 	2 	17.005669832229614 	17237 	16513 
50 	0.8 	3 	17.008987188339233 	14875 	14080 
50 	0.8 	4 	17.00359869003296 	15214 	14605 
50 	0.8 	5 	16.886280059814453 	14505 	14066 
50 	0.8 	6 	17.649420022964478 	19509 	17616 
50 	0.8 	7 	18.55103325843811 	24040 	21351 
50 	0.8 	8 	18.53205680847168 	15144 	13942 
50 	0.8 	9 	18.48659110069275 	15300 	14366 
100 	0.2 	0 	30.600002765655518 	161148 	146695 
100 	0.2 	1 	29.405014038085938 	132605 	126165 
100 	0.2 	2 	30.80832076072693 	138760 	130346 
100 	0.2 	3 	28.809625148773193 	143689 	131675 
100 	0.2 	4 	30.947179079055786 	139133 	125952 
100 	0.2 	5 	30.513612747192383 	164051 	140375 
100 	0.2 	6 	30.73998498916626 	142160 	137382 
100 	0.2 	7 	29.096475839614868 	174742 	161053 
100 	0.2 	8 	31.412841081619263 	128573 	117512 
100 	0.2 	9 	31.402034997940063 	126325 	119574 
100 	0.4 	0 	31.736096143722534 	91241 	86295 
100 	0.4 	1 	31.400609016418457 	76496 	73421 
100 	0.4 	2 	32.2209632396698 	88053 	80432 
100 	0.4 	3 	32.10146903991699 	90297 	80079 
100 	0.4 	4 	31.982559204101562 	77266 	71696 
100 	0.4 	5 	31.793740034103394 	87080 	78245 
100 	0.4 	6 	31.89220690727234 	82045 	78647 
100 	0.4 	7 	27.491567134857178 	96630 	95089 
100 	0.4 	8 	32.291608810424805 	76146 	70298 
100 	0.4 	9 	31.691006183624268 	74466 	72276 
100 	0.6 	0 	33.00570297241211 	73809 	72037 
100 	0.6 	1 	33.243377923965454 	60727 	59234 
100 	0.6 	2 	33.41032409667969 	69851 	68666 
100 	0.6 	3 	32.81527805328369 	69277 	68860 
100 	0.6 	4 	32.936381340026855 	55300 	55289 
100 	0.6 	5 	33.239994287490845 	62546 	62453 
100 	0.6 	6 	33.02852201461792 	62213 	62197 
100 	0.6 	7 	33.175336837768555 	84917 	80830 
100 	0.6 	8 	33.14378523826599 	59151 	58734 
100 	0.6 	9 	33.060704946517944 	62312 	61366 
100 	0.8 	0 	33.41827034950256 	76709 	72539 
100 	0.8 	1 	33.069839000701904 	61844 	59263 
100 	0.8 	2 	33.37909698486328 	69851 	68682 
100 	0.8 	3 	33.3816237449646 	82722 	68891 
100 	0.8 	4 	33.26363801956177 	57181 	55214 
100 	0.8 	5 	33.02530908584595 	67105 	62681 
100 	0.8 	6 	33.339115858078 	68967 	62463 
100 	0.8 	7 	33.15258169174194 	84917 	80968 
100 	0.8 	8 	33.21485900878906 	64275 	58746 
100 	0.8 	9 	33.370558977127075 	62312 	61375 
200 	0.2 	0 	59.24905490875244 	539275 	519670 
200 	0.2 	1 	55.8653302192688 	590565 	557291 
200 	0.2 	2 	59.60538077354431 	531202 	503488 
200 	0.2 	3 	59.91232681274414 	610429 	595600 
200 	0.2 	4 	53.24113893508911 	555339 	529063 
200 	0.2 	5 	59.850109815597534 	502276 	491742 
200 	0.2 	6 	58.716320753097534 	491562 	469540 
200 	0.2 	7 	59.92129707336426 	540747 	512270 
200 	0.2 	8 	56.23115611076355 	592237 	545448 
200 	0.2 	9 	59.61398386955261 	580352 	555334 
200 	0.4 	0 	61.19821786880493 	306112 	298375 
200 	0.4 	1 	57.3075430393219 	345498 	326941 
200 	0.4 	2 	60.946985960006714 	309154 	298782 
200 	0.4 	3 	61.07362413406372 	360852 	356411 
200 	0.4 	4 	52.50315022468567 	322818 	311771 
200 	0.4 	5 	61.17232799530029 	293314 	284193 
200 	0.4 	6 	60.79676103591919 	283557 	277445 
200 	0.4 	7 	57.427021741867065 	297662 	282131 
200 	0.4 	8 	57.342045068740845 	332189 	316860 
200 	0.4 	9 	56.91507601737976 	334893 	324933 
200 	0.6 	0 	64.44881105422974 	261911 	254532 
200 	0.6 	1 	64.64519715309143 	268815 	266376 
200 	0.6 	2 	64.00240516662598 	255609 	254478 
200 	0.6 	3 	63.829204082489014 	297822 	297111 
200 	0.6 	4 	64.35445284843445 	270265 	260346 
200 	0.6 	5 	63.94780921936035 	242308 	235753 
200 	0.6 	6 	64.84948921203613 	261942 	246802 
200 	0.6 	7 	64.05090188980103 	228077 	225373 
200 	0.6 	8 	64.18971705436707 	256144 	254759 
200 	0.6 	9 	64.10400414466858 	269280 	268372 
200 	0.8 	0 	64.81027412414551 	265681 	255675 
200 	0.8 	1 	64.83270001411438 	281989 	267656 
200 	0.8 	2 	65.06567788124084 	272172 	254777 
200 	0.8 	3 	64.08038568496704 	309430 	298429 
200 	0.8 	4 	64.14288091659546 	270265 	260342 
200 	0.8 	5 	64.18491578102112 	261255 	236869 
200 	0.8 	6 	64.08062100410461 	269384 	247107 
200 	0.8 	7 	64.54923605918884 	249411 	226091 
200 	0.8 	8 	64.09786915779114 	280785 	256126 
200 	0.8 	9 	64.41105699539185 	313844 	268698 
500 	0.2 	0 	134.86936902999878 	3138001 	3052557 
500 	0.2 	1 	131.33999586105347 	3583694 	3493670 
500 	0.2 	2 	128.76617288589478 	3319371 	3211486 
500 	0.2 	3 	126.72469401359558 	3419109 	3324084 
500 	0.2 	4 	129.53192329406738 	3415289 	3287068 
500 	0.2 	5 	128.44372510910034 	3030468 	2925580 
500 	0.2 	6 	127.60719799995422 	3417843 	3291778 
500 	0.2 	7 	126.97253799438477 	3384944 	3285120 
500 	0.2 	8 	128.24237394332886 	3628831 	3499616 
500 	0.2 	9 	126.5384829044342 	3358656 	3237215 
500 	0.4 	0 	130.80443406105042 	1848778 	1797247 
500 	0.4 	1 	131.15050292015076 	2067505 	2025768 
500 	0.4 	2 	126.56137108802795 	1924965 	1887088 
500 	0.4 	3 	128.532940864563 	1942775 	1912447 
500 	0.4 	4 	127.55286288261414 	1911542 	1845495 
500 	0.4 	5 	127.62837386131287 	1661437 	1628246 
500 	0.4 	6 	127.59768319129944 	1971221 	1932544 
500 	0.4 	7 	128.31068301200867 	1938286 	1842797 
500 	0.4 	8 	130.51510000228882 	2073999 	1995840 
500 	0.4 	9 	129.2477617263794 	1959987 	1866141 
500 	0.6 	0 	150.7392110824585 	1647652 	1579696 
500 	0.6 	1 	156.42326188087463 	1764296 	1713617 
500 	0.6 	2 	157.72145295143127 	1715771 	1641998 
500 	0.6 	3 	156.35085892677307 	1701523 	1642249 
500 	0.6 	4 	157.50502967834473 	1477145 	1468789 
500 	0.6 	5 	156.26441383361816 	1464070 	1412481 
500 	0.6 	6 	159.20939230918884 	1688032 	1635859 
500 	0.6 	7 	155.81848192214966 	1576259 	1541274 
500 	0.6 	8 	158.0804762840271 	1721636 	1681188 
500 	0.6 	9 	156.83111095428467 	1530356 	1519514 
500 	0.8 	0 	158.0326898097992 	1694893 	1580722 
500 	0.8 	1 	160.2471308708191 	1850814 	1713336 
500 	0.8 	2 	160.00395393371582 	1766450 	1642391 
500 	0.8 	3 	157.89605832099915 	1743002 	1642365 
500 	0.8 	4 	161.09539103507996 	1575640 	1469516 
500 	0.8 	5 	158.83468413352966 	1464070 	1413493 
500 	0.8 	6 	160.07392406463623 	1725622 	1636816 
500 	0.8 	7 	159.56107997894287 	1685684 	1544134 
500 	0.8 	8 	157.774493932724 	1742237 	1681431 
500 	0.8 	9 	160.08404088020325 	1643286 	1521850 
1000 	0.2 	0 	274.50468707084656 	15253762 	14944485 
1000 	0.2 	1 	275.42181491851807 	13405134 	13143228 
1000 	0.2 	2 	275.0037088394165 	12939686 	12820007 
1000 	0.2 	3 	274.1653411388397 	12759278 	12571897 
1000 	0.2 	4 	272.9459810256958 	13528691 	13345986 
1000 	0.2 	5 	273.8559899330139 	12368511 	12254623 
1000 	0.2 	6 	273.09599685668945 	14209432 	14071690 
1000 	0.2 	7 	275.40395402908325 	13358931 	13189940 
1000 	0.2 	8 	277.45472407341003 	12662353 	12500764 
1000 	0.2 	9 	275.5549192428589 	13437792 	13285111 
1000 	0.4 	0 	279.8973910808563 	8700600 	8537670 
1000 	0.4 	1 	281.478187084198 	7598164 	7509258 
1000 	0.4 	2 	282.14726305007935 	7345370 	7218450 
1000 	0.4 	3 	281.67688608169556 	7316169 	7225607 
1000 	0.4 	4 	279.849396944046 	7763699 	7631725 
1000 	0.4 	5 	281.53618931770325 	7153342 	7094733 
1000 	0.4 	6 	279.71211791038513 	8477985 	8281377 
1000 	0.4 	7 	279.4830491542816 	7515973 	7455372 
1000 	0.4 	8 	282.56137704849243 	7339539 	7256185 
1000 	0.4 	9 	281.57369804382324 	7621090 	7538045 
1000 	0.6 	0 	313.99829602241516 	6423543 	6411940 
1000 	0.6 	1 	316.2096199989319 	6186274 	6116324 
1000 	0.6 	2 	315.8157329559326 	6140787 	5997650 
1000 	0.6 	3 	294.4929940700531 	6297387 	6099891 
1000 	0.6 	4 	292.4549140930176 	6550471 	6355772 
1000 	0.6 	5 	291.0701401233673 	6333019 	6100425 
1000 	0.6 	6 	291.3648178577423 	6618389 	6579502 
1000 	0.6 	7 	290.510705947876 	6198910 	6079217 
1000 	0.6 	8 	291.23946809768677 	6328685 	6197332 
1000 	0.6 	9 	289.7118639945984 	6297127 	6159436 
1000 	0.8 	0 	293.5068531036377 	7064224 	6464216 
1000 	0.8 	1 	294.91133213043213 	6564338 	6151532 
1000 	0.8 	2 	294.23856687545776 	6387338 	6016234 
1000 	0.8 	3 	298.0243411064148 	6513762 	6121502 
1000 	0.8 	4 	291.49079513549805 	6744425 	6370237 
1000 	0.8 	5 	292.3263189792633 	6394290 	6103759 
1000 	0.8 	6 	299.0897550582886 	7449429 	6636408 
1000 	0.8 	7 	298.38144612312317 	6619297 	6107779 
1000 	0.8 	8 	297.5068049430847 	6593993 	6210775 
1000 	0.8 	9 	295.8740611076355 	6722093 	6193485 
